ID,Lexicons
1681,"Mchezo huo ulikuwa na faida kwa Bayern baada ya Besktas kucheza wakiwa pungufu uwanjani, baada ya Vida kutolewa nje kwa kadi nyekundu (16')."
1682,"Ofisa wa Idara ya Manunuzi wa TBA, Mariam Kazoba, akitoa ufafanuzi mbalimbali katika mkutano huo."
1683,"20 Julai 2019 Habari kuu Moja kwa moja China yaipongeza Tanzania kwa mapambano dhidi ya virusi vya Corona Boko Haram wasema wamewateka nyara wanafunziSaa 9 zilizopita Video, Twiga wasafirishwa kwenye boti ya aina yake wakihamishwa makaziSaa 9 zilizopita Gumzo mitandaoni Alazimika kutembea mwendo mrefu kutuliza hasira10 Disemba 2020 Uimara, udhaifu wa Baraza jipya la Mawaziri Tanzania10 Disemba 2020 Waandishi wa BBC washambuliwa Nigeria10 Disemba 2020 Ni nani aliyechaguliwa kwa Tuzo za muziki za MTV Afrika 2020?"
1684,"10 Je, unafikiri Yehova anakubali sikukuu ambazo zinahusiana na dini za uwongo?"
1685,Endelea kumpa SMA ni maziwa mazuri.
1686,Image caption Sanlitun lililoko katika wilaya ya Chaoyang lina idadi kubwa ya mabaa na migahawa ambayo ni maarufu sana na raia wa kigeni.
1687,"kutoka juu kwenye milima ya mawingu mvua ya mawe, akamsibu nayo amtakaye na"
1688,Lema ambaye ameanza kufanya mikutano ya hadhara katika jimbo lake jana kwenye Soko Kuu la Arusha mjini alisema haogopi kusema ukweli hata kama akipingwa na baba yake mzazi.
1689,"Kwa ujumla, Chirwa mshambuliaji tegemeo Yanga, leo alicheza nyuma ya bahati yake, kwani pamoja na kukosa penalti, alifanya makosa mara kwa mara na kupoteza nafasi zaidi za kufunga."
1690,"Aliendelea kusema kuwa, Serikali imeweka mkakati wa kurasimisha wachimbaji wadogo wa madini wasio rasmi na kuwapatia leseni za madini ili uchimbaji wao ulete tija kwenye ukuaji wa uchumi wa nchi."
1691,"Mmoja kati ya wajumbe wa Halmashauri kuu ya Mbomipa ambaye hakupenda kutaja jina lake alidai kuwa viongozi wa Halmashauri hiyo ambao wameondolewa madarakani ili kupisha uchaguzi mpya ulipangwa kjufanyika ndani ya wiki mbili kuanzia sasa ,kuwa viongozi hao walikuwa wakiendesha mradi huo kwa maslahi yao na kuwatumia wajumbe wa vijiji vya Pawaga ambavyo ni miongoni mwa vijiji jirani vya maradi huo vinavhyonufaika na mradi ili kujiwekea uhalali wa kuungwa mkono kama njia ya kuendeleza ufisadi ndani ya mradi huo."
1692,"i) Mipaka ya Mambo ya Muungano haijulikani; kwa mfano, ingawa Bunge ni chombo kinachofanya kazi za Muungano lakini linafanya kazi kwa mambo yasiyo ya Muungano hivyo inahitajika kuweka uchambuzi wa kiasi gani ya gharama za Bunge zitoke katika Mapato ya Muungano na kiasi gani yatoke katika mapato yasiyo ya Muungano ya Tanzania Bara;"
1693,"WAKATI nchi ikiwa gizani kutokana na makali ya mgawo wa umeme, Shirika la Umeme Tanzania (Tanesco) limelipa mabilioni ya shilingi yanayotokana na kesi baina yake na Kampuni ya Dowans Holdings ya Costa Rica na mshirika wake, Dowans Tanzania Ltd."
1694,"Akawambiwa wanfayakazi wa lile shirika kuwa, ameishi umri wake wote, hakuwahi kula chakula kizuri na mbali ya hayo hakujua kuwa siku moja anaweza kulalia godoro."
1695,Mtangazaji wa habari katika kituo cha NTV.
1696,"Polisi walipewa taarifa kuhusu kamera hizo karibu wiki moja iliyopita, alisema."
1697,"MOJA ya vivutio vya Utalii vilivyopo kisiwani Pemba ni uwepo wa Popo wa asili katika msitu wa asili wa Kidike, picha popo wakiwa wametulia katika msitu huo kama wanavyoonekana wakiwa katika miti mbali mbali."
1698,"Ni wazi kwamba hata waandaaji wa mashindano hayo ukiachana na timu shiriki wameona jinsi mwenendo ulivyo na kama ni hasara, basi mwisho wa mashindano faida itakuwa ndogo kama lengo lao ni kuingiza pesa."
1699,Umbali mrefu anaoweza kufikiri ni wapi akakope mkopo mpya ili aweze kulipia mkopo wa zamani kidogo”.
1700,same(: zaidi ya mwaka mmoja uliopita
1701,"Alphonce Muro (aliyesimama) akitoa mada kwa wajumbe wa Menjimenti, Kamati ya Ukaguzi na Maafisa wa Kitengo cha Ukaguzi wa Ndani kutoka Wizara ya Afya, Maendelo ya Jamii, Jinsia, Wazee na watoto (Idara Kuu ya Maendeleo ya Jamii) wakati wa mafunzo ya siku mbili yaliyofanyika katika Chuo cha Mipango Dodoma."
1702,"Hivyo, hali hii hutukumbusha kuwa yanahitajika marekebisho katika baadhi ya mambo kuhusiana na muungano."
1703,"Mheshimiwa Mwenyekiti, Serikali imekuwa ikijitapa kuwa inataka kuingia katika uchumi wa viwanda, lakini tutafikaje bila ku-review upya matatizo yaliyosababisha kufa kwa viwanda hivyo?"
1704,“Nina wahakikishieni CCM ina hazina kubwa ya watu wenye sifa kama alizokuwa nazo Dk Mgimwa.
1705,Home HABARI MATUKIO Katibu wa Mambo ya Kale wa Oman Aendelea na Ziara Yake na Kutembelea Baraza la Wawakilishi na Kuzungumza na Mhe.
1706,<3Kyouko<3 ilitumwa zaidi ya mwaka mmoja uliopita
1707,"Kulingana na ulazima unaojitokeza, mwanamke wa Kiislamu, kama alivyo mwanamme wa Kiislamu ana haki ya kutekeleza majukumu pale atakapohisi kuwa kuna uwazi na ikahitajika yeye kutimiza wajibu ulioko mabegani mwake."
1708,Mkuu wa haki za binadamu kwenye Umoja wa Mataifa amesema kuwa jitihada za ofisi yake za kuunga mkono na kulinda haki za binadamu kote duniani huenda zikakwama kufuatia kuwepo ukosefu wa ufadhili.
1709,"Magazeti yote ya Michezo, Siasa, Udaku leo Jumatatu Aprili 23, 2018 - JIUNGE (Join) NA mCHEZA LEO ILI UANZE KU’BET BILA HOFU YA MIKEKA KUCHANIKA KILA SIKU."
1710,"Pamoja na ujanja, mbinu na ujasiri lakini kitu kimoja kimemsaliti."
1711,Ezekiel Kemboi Cheboi (alizaliwa 25 Mei 1982) na ni mwanamichezo wa Kenya.
1712,Matokeo ya ubunge Chadema mkoa wa Iringa
1713,Huchapisha zaidi ya magazeti milioni 255 kila mwaka.
1714,Msemo wa sasa ni kuhusu; Kuacha jambo au kitu chochote
1715,Hafanyi chochote cha maana kuusaidia umma (labda kuukandamiza upinzani).
1716,"Mkoa wa Pwani,umefikia asilimia 90 ya upatikanaji wa dawa na vifaa tiba ,hadi kufikia octoba 2018, hatua ambayo inaelekea kwenda kupunguza kero ya upungufu wa dawa na vifaa hivyo kwenye vituo vya afya."
1717,"Mramba alidai kuwa katika mchakato huo, Bethar aliwahi kuandika barua TRA (Mamlaka ya Mapato Tanzania) akiomba ushauri juu ya kipengele kilichopo kwenye mkataba huo kinachotoa msamaha wa kodi."
1718,Home MAFANIKIO Matokeo ya kidato cha pili 2015/2016.
1719,Rais Kikwete alipotembelea shamba la kondoo wa kisasa katika jengo jipya la kutengeneza maziwa ya unga katika Kiwanda cha Maziwa cha Brookside Diary kwenye Barabara ya Thika nje kidogo ya jiji la Nairobi.
1720,"Huyu dada alikuwa na watoto wanne, mmoja wa kiume na watatu wa kike."
1721,"Niseme wazi kuwa rais alitumia mamlaka yake kuwaachia alioona wanafaa kuachiwa baada ya kujiridhisha, kupitia vyombo vyake kuwa havunji sheria, hasa katiba aliyoapa kuilinda, kuhifadhi na kuitetea kama mkuu wa nchi."
1722,“Hamasa hii iende zaidi kwa watumishi wa Serikali na wafanyabiashara ambao hutumia akili zaidi kufikiri na wanakaa muda mrefu sana ofisini.
1723,Amesema mwaka jana watu watano walibainika kufa kwa malaria Zanzibar wakiwemo watoto wawili wenye umri chini ya miaka mitano.
1724,TAARIFA KWA VYOMBO VYA HABARI KUHUSU UTARATIBU WA UTEUZI WA WAGOMBEA NDANI YA CHAMA UCHAGUZI MKUU WA OKTOBA 2015
1725,Mwezi uliopita mtoto wa bingwa huyo wa zamani wa masumbwi alifariki dunia baada ya kujinyonga kwa bahati.
1726,"Aliyekuwa Mbunge wa Singida Mjini (Mbunge Mstaafu),Mohamed Dewji akimwombea kura Mgombea Urais wa CCM Dkt John Pombe Magufuli kwa wananchi wa Singida na vitongoji vyake katika mkutano wa kampeni uliofanyika kwenye uwanja wa Pipoz,mjini Singida,Dewji pia ametangaza kumuunga mkono aliyemrithi kiti chake cha Ubunge,Ndugu Mussa Sima."
1727,Rais Magufuli Amuapisha Anna Ngwira Kuwa Mkuu Wa Mkoa Wa Kilimanjaro
1728,"Zaidi ya kuepuka uzinifu katika ndoa, kuna mambo mengine ya kutendea bibi ao bwana yako ili kuwa mwaminifu kwake?"
1729,Alisema ilani itakamilika kabla ya Machi ambapo sasa chama kitaanza kutoa kutoa fomu kwa wanachama wake kwa ajili ya kuomba ridhaa ya kuteuliwa kugombea nafasi mbalimbali mwanzoni mwa mwezi Aprili.
1730,Vifaa hivi vimepunguza idadi ya wagonjwa wanaokwenda kutibiwa nje kutoka wastani wa 553 mwaka 2015/16 hadi 103 mwaka wa fedha uliopita.
1731,Alichoagiza Rais Magufuli kwa Waziri Mkuu wa…
1732,Matatizo ya kura ya kura ya kazi ift.
1733,"Ni muhimu kukumbuka kuwa kuna maeneo ambayo SBSTA na SBI huingilana kiutawala, na hii hujumuisha: i) Kujenga Uwezo ii) Mataifa yaliyo katika hatari ya mabadiliko ya tabia ya nchi na mbinu mbadala."
1734,Jenerali Mabeyo ametoa wito huo mapema jana alipotembelea Ofisi ya Mkuu wa Mkoa wa Shinyanga akiwa katika ziara ya kujitambulisha kwenye vikosi mbalimbali vya jeshi Mkoani hapa.
1735,UNIDO KUWANUSURU VIJANA NA UKOSEFU WA AJIRA.
1736,“Kama Taifa tunajivunia kuaminiwa na dunia kwa kupewa jukumu kubwa na nyeti lenye kuhitaji rasilimali watu wenye uweledi wa hali ya juu.
1737,Ni Nyeri peke yake ambako shughuli hiyo ilifanyikiwa kwa njia ya Elktroniki
1738,"‘Nilijua wewe ni mjanja, ina maana mpaka sasa hujatafuta wakili, hahaha, wewe ni profesa gani, kesi kama hii unahitajika kuwa na wakili, na tena wakili kweli."
1739,Waziri huyo alisema shirika hilo linatakiwa kuonyesha mfano bora wa kupangisha na kudai kodi ya mwezi mmoja tofauti na wapangishaji binafsi wanaodai kodi kwa maskini ya zaidi ya miezi 12.
1740,"Beki wa African Lyon, Baraka Jaffar akiwafunga tela wachezaji wa Yanga, Hassan Kessy (kulia) na Simon Msuva (nyuma)"
1741,Wenye mahitaji maalum wana haki ya kupewa elimu - Mkurugenzi
1742,"Signal pia ina vipengele vipya ambavyo havijawahi kutumika kama vile kile cha ‘Leaderboards’, ukurasa unaosaka na kuchambua data za mazungumzo katika maelfu ya kurasa, ambazo zinaweza kutumia kupima uhalisia wa yale yaliyoandikwa na majina makubwa kama vile wanamuziki na wanasiasa"
1743,"Jeshi USU lilizinduziwa rasmi tarehe 17 Novemba mwaka huu na Makamu wa Rais wa Jamhuri ya Muungano wa Tanzania, Mhe."
1744,"Hamisi Kigwangalla amesema Serikali itaendelea kutekeleza sera ya Taifa ya Utalii kwa ushirikiano na wadau katika usimamizi, uhifadhi na matumizi endelevu ya rasilimali za maliasili na utalii nchini."
1745,"Misitu ya hifadhi imekuwa ikikabiliwa na changamoto kubwa ya uvamizi ambapo watu wamekuwa wakitumia misitu hiyo kama malisho ya mifugo, kuchoma mkaa, kupasua kuni, mbao na mbaya zaidi kilimo cha bangi."
1746,"washiriki wa Chilumbo, (Kongamano), la Kiswahili lililofanyika Chuo Cha Mwalimu Nyerere Kigamboni jijini Dar es Salaam, Januari 27, 2017."
1747,Tumeongelea dalili za kuanza kwa stage ya kwanza ya labor sasa tutaongelea jinsi mwili unavyofanya kazi wakati wa stage ya kwanza na kujitayarisha kuingia stage ya pili.
1748,HABARI NI HABARI NDUGU YANGU: Kanisa kutikisa JK 2010!
1749,Hatimaye wizara imeongeza posho ya wanafunzi wa elimu ya juu kutoka sh.
1750,Yanga pia imefuzu hatua ya makundi ya Kombe la Shirikisho la Soka Afrika mwaka huu – zote zikihesabiwa kama kazi nzuri za Chanji.
1751,) wanaonekana hawawezi kufikia mahitaji makubwa.
1752,"Mgombea Saed Jalili amefunga kampeni zake za uchaguzi huko mkoani Golestan ambapo amewaambia wafuasi wake kuwa, Iran ina uwezo wa kutatua matatizo yake ya ndani kama vile ughali wa maisha na ukosefu wa ajira, kama ilivyoweza kusimama kidete dhidi ya maadui."
1753,"""Ndio, nafikiri tunaweza kufurahia sana tukiwa pamoja wakati tukifanya mambo,"" alijibu Palin."
1754,Daudi alijua sana kuwa Mungu anatabia ya kutafuta-tafuta mawazo ya mtu.
1755,Msafara wa Rais wa Zanzibar na Mwenyekiti wa Baraza la Mapinduzi Alhaj Dk.
1756,Home > WAJASILIAMALI > HIVI NDIVYO WATEJA WA BENKI YA CRDB TAWI LA WATER FRONT WALIVYOKULA KEKI PAMOJA NA KUADHIMISHA WIKI YA HUDUMA KWA WATEJA JIJINI DAR LEO.
1757,Wanajeshi wa Misri wanaopambana na wanamgambo wa Kiislamu wa itikadi kali kaskazini mwa Sinai.
1758,UJUMBE wa wafanyabiashara 40 kutoka Ufaransa unatarajiwa kuwasili mwezi ujao kwa ajili ya kuona fursa mbalimbali za uwekezaji zilizopo nchini.
1759,Mkuu wa vikosi vya Kiafrika vya kupambana na kundi la kigaidi la Boko Haram amezitaka nchi zinazoshiriki katika operesheni ya kijeshi dhidi ya wanamgambo hao kufungamana na ahadi zao.
1760,Afisa mkuu wa maswala ya mifugo nchini Tanzania Obedi Nyasembwa alisema kuwa kuku hao waliingizwa nchini humo kinyume na sheria na kwamba uwpo wao nchini humo ulikuwa hatari kwa ndege wengine.
1761,"Siku ya Jumaapili vyama vya upinzani viliitisha mkutano wa pamoja na waandishi wa habari kuwapongeza wananchi wa Tunisia na kudai ""utawala wa mabavu wa Khartoum utokomezwe""."
1762,Kamati ya Bajeti itakagua shughuli za Wizara ya Fedha na Mipango kwa mujibu wa Kifungu cha 9 cha Nyongeza ya Nane ya Kanuni za Bunge.
1763,"Ili kuleta msingi imara katika malezi ya kiroho kwa waseminari, na kuwawezesha kufanya uchaguzi wa wito wao kwa hiari, ni juu ya Maaskofu kuweka muda kwa kuboresha maandalizi ya kiroho."
1764,Wazazi wa mwanamume mmoja wa umri wa miaka 30 wametumia mbinu zisizo za kawaida kumlazimisha mto wao huyo kuhama nyumba yao.
1765,Weka viashiria vya usimamizi wa utendaji
1766,"Mnyama simba ana uwezo wa kumfukuza, kumkamata na kumla panya pori."
1767,Timu ya Seattle Sounders FC ilianza majadiliano ya ushirikiano na Tanzania mwaka 2010 ambapo kocha msaidizi wa timu hiyo Kurt Schmid alisafiri kuja nchini katika mpango wa kutafuta vipaji vya wachezaji.
1768,Kutoa kwa mifumo yote ya mazingira ikiwa ni pamoja inahusu
1769,Alikuwa Juma Nature au msanii gani?
1770,"28 “Ni nani kati yenu ambaye kama anataka kujenga, hatakaa kwanza na kufanya makisio ya gharama aone kama ana fedha za kutosha kukamilisha ujenzi?"
1771,"Hata hivyo, maumivu siyo mwisho, machozi yako siyo suluhisho, lazima uende hatua moja zaidi ya hapo."
1772,"Basi nitajisifia udhaifu wangu kwa furaha nyingi, ili uweza wa Kristo ukae juu yangu."
1773,"Equatorial Guinea walifanikiwa kuiondoa Senegal siku ya Jumatano, taifa ambalo lilitazamiwa na wengi kuwa miongoni mwa nchi ambazo zilikuwa katika nafasi nzuri ya kuibuka bingwa katika mashindano ya mwaka huu."
1774,"Kwa mwaka 2017/2018 Halmashauri imejipanga kuhakikisha kuwa hoja zote zinafungwa, kukusanya mapato zaidi ya mwaka uliopita na kuhakikisha kuwa Halmashauri haitoruhusu kufanya biashara na Wakandarasi na wazabuni wasio na mashine za kielektroniki na kuhakikisha kuwa nyaraka na kumbukumbu zote za manunuzi zinatunzwa ipasavyo."
1775,Mkuu wa Mkoa wa wa Mjini Magharibi Unguja Mhe Ayoub Mohammed Mahmoud Azungumza na Waandishi wa Habari Kuhusiana na Ziara ya Rais wa Zanzibar Dk.
1776,"Kama hiki ndicho chanzo, wale waliotajwa na mjumbe wa ngazi ya juu ya Umoja wa Vijana wa CCM watawekwa kundi gani?"
1777,"Mapema Februari ilitangazwa kuwa nyota huyo wa kimataifa wa Ujerumani, ambaye alifunga bao la ushindi katika fainali ya Kombe la Dunia mwaka 2014, angekuwa nje ya uwanja kwa muda uziojulikana kutokana na maradhi yanayomsumbua."
1778,"Mkutano huo umehudhuriwa na Naibu Waziri wa Viwanda, Biashara na Uwekezaji Mhandisi Stella Manyanya, Naibu Waziri wa Viwanda na Biashara SMZ, Balozi Amina Salum Ally, Katibu Mkuu, Wizara ya Viwanda, Biashara na Uwekezaji, Prof."
1779,Bwana Abbas amesema kwamba mradi huo umebuni zaidi ya ajira 3500.
1780,"Ali Mohamed Shein, akifungua semina ya"
1781,7 KATIKA SHULE YA MSINGI MAKAMBI ILIYOPO MANISPAA YA SONGEA MKOANI RUVUMA - PAMOJA BLOG
1782,Mchangu wangu kama mtaalam mshauri wa biashara.
1783,Hawa ni sehemu tu ya maelfu ya vijana wetu wenye vipaji vikubwa vya soka nchini ambao kama wanapitia njia sahihi ni lazima tuione ‘ Paradiso ‘ yetu kisoka.
1784,Hakuwa na mtoto wa kiume; kaka yake mdogo alirithi
1785,"Kwa mujibu wa utafiti huo uliochapishwa katika jarida la afya na maambukizi (Infection Journal), madereva wa usafiri wa umma wako katika hatari kwa asilimia 20."
1786,"Gesi Asilia ya Songo Songo (Kilwa, Lindi)"
1787,"Rais Donald Trump alimsifia kiongozi wa Russia, Vladimir Putin wakati wa kampeni na kuendelea kufanya hivyo baada ya kuchukua madaraka na amesema anapenda kuanzisha ushirikiano kati ya nchi hizo mbili."
1788,Gavana apigwa faini ya nusu milioni baada ya kutumia picha ya Raila Odinga ▷ Tuko.
1789,Shughuli zilizopangwa kufanyika katika maadhimisho ya Wiki ya Maziwa kwa mwaka huu ni pamoja na:
1790,"Spika wa Muda, nakubaliana na Seneta wa Laikipia, Bw."
1791,"Kwa upande wake, Mbabe alisema kuwa amejiandaa vizuri na anasubiri siku ya pambano lenyewe ili kuwapa raha Watanzania."
1792,"Ubora wa Juu: Kama sisi tulivyoahidi, wote wetu wazuri na usafi si chini ya% 98."
1793,"Kama uko na mawazo ya mubaya juu ya mambo yote, utajisikia kuwa mwenye “kuteseka” na kila siku itaonekana kuwa ya ‘mubaya,’ ao ya huzuni."
1794,"MAKAMBO AIPELEKA YANGA SC KILELENI LIGI KUU, YAIPIGA COASTAL UNION 1-0 UWANJA WA TAIFA - Na Sada Salmin, DAR ES SALAAM YANGA SC imepanda kileleni mwa Ligi Kuu ya Tanzania Bara baada ya ushindi ya wa bao 1-0 dhidi ya Coastal Union ya Tanga Uwanja."
1795,"Hivyo wakati wengi wakiwaingiza walevi kwa kuandaa mikesha ya kuombea taifa, mimi najipanga kwa ajili ya mkesha wa kuliambia taifa."
1796,"Katika video moja kwa mujibu wa Daily Nation ya siku ya Jumatatu tarehe 27 Machi, mwanaume mmoja aliyejitambulisha kama Steven Ochieng Odindo alidai kuwahi kaa na gavana Joho katika kiti kimoja kwenye shule ya upili ya Serani."
1797,Nashukuru sana kwa wewe uliyetoa hayo maoni.
1798,Na hata hao wanaohusika wanashindwa kuthibitisha.
1799,lakini fikra yetu ni kwamba ni tu suluhisho ambalo ni la haki na la kudumu litahifadhi amani na utulivu katika eneo hili.
1800,"Kwa mara nyingine nilisikitika kuona kwamba aliyegonga kakimbia, na waliokuwepo katika eneo la tukio walikuwa wanamshangaa majeruhi badala ya kutoa msaada."
1801,"Hata hivyo kila seli huchoka haraka na kushindwa kuzalisha zaidi ya seli nyekundu 50,000"
1802,Timu ya Azania yawasili nchini baada ya kushiriki .
1803,"Aidha, ninapokaribia mwisho wa makala hii naona sina budi kuwaasa wanawake kuwa kwa kiwango kikubwa wanaume wa kisasa walio wa kweli wamebadilisha hisia zao kuhusu nafasi ya mwanamke katika jamii."
1804,NAFASI ZA KUJIUNGA KIDATO CHA TANO KATIKA SHULE YA SEKONDARI WAMA NAKAYAMA
1805,“Hapana malipo ya mwenye kutaka kumfanyia maovu mkeo isipo kuwa kufungwa au kupewa adhabu chungu.
1806,"Kwa kawaida, kunapokuwa na maumivu, huwa nayafukuza maumivu hayo kwa jina la Yesu."
1807,KIPINDI CHA 360 KURUSHWA MUBASHARA KUTOKA KATIKA HIFADHI ZA SERENGETI NA NGORONGORO
1808,LIGI KUU YA UINGEREZA JUMAMOSI YA LEO
1809,Marekani pia imepeleka ndege zake nyengine pamoja na wanajeshi Kaskazini mwa Iraq ili kuwaokoa marubani ambao ndege zao zitadunguliwa kutoka angani wakati wa mashambulio dhidi ya IS karibu na mpaka wa Syria.
1810,Southampton wanataka kumsajili Ben Gibson ili kuziba nafasi ya Virgil van Dijk (Daily Mirror).
1811,Lakini sio viongozi wao wala watawala watakaolipa jicho stahili suala la uhusiano uliozorota kati ya PT na wanachi wa Tz
1812,"Ndugu zangu, muda huu nimeona kwenye mitandao kadhaa watu wakifurahia hatua ya Mkuu wa Wilaya ya Kinondoni ndugu yetu Paul Makonda kutoa amri (ambayo imetekelezwa) ya kuwaweka ndani wataalam wa ardhi ambao walishindwa kufika eneo la kazi kwa wakati."
1813,Kiongozi wa mabaraza ya kiislamu nchini Somalia sheikh Sharif Ahmed ametangaza vita vya jihad dhidi ya Ethiopia.
1814,Isikilize kwa kubonyeza player hapo chini.
1815,HANDENI KWETU: LHRC waadhimisha siku ya mtoto wa kike duniani
1816,“Imeshapita miaka miwili sasa tangu pambano langu la mwisho katika ardhi ya nyumbani na sitasubiri kupanda tena ulingoni na kufanya vitu adimu mbele ya mashabiki wangu.
1817,"Huu ni ujinga, badala ya mtu kufanya kazi, anafikiri kwamba njia rahisi ni kubabaikia wanaume wenye magari, wenye fedha nk."
1818,"Ajali hiyo mbaya ambayo inaelezwa kuvunja rekodi ya matukio ya ajali ya barabarani yakihusisha mabasi kuwahi kutokea kwa mwaka huu, imetokea katika eneo la daraja la sabasaba, Musoma wakati moja ya mabasi hayo yakiovateki gari lingine."
1819,Hii ni pale ambapo hata kama mwaafrika angekuwa na cheo cha juu kuliko mzungu bado mzungu angeheshimiwa sana kuliko mwaafrika huyo.
1820,Bali kwa kuwa rais aliogopa marafiki zake  Lowassa na Rostam  alishindwa kuzuia Richmond kupewa kazi.
1821,"Wasomi wenye weledi na ujuzi walikuwa watumishi wa umma, hapa kati hali ikabadilika,” amesema."
